客户ID,产品名称
19032,旅行自行车
19032,水袋背包
19032,帽子
19032,公路自行车
19033,车胎和内胎
19033,骑行服
19033,山地自行车
19033,公路自行车
19033,头盔
19034,公路自行车
19034,山地自行车
19034,车胎和内胎
19035,公路自行车
19035,山地自行车
19036,公路自行车
19036,山地自行车
19037,公路自行车
19037,山地自行车
19037,挂架
19038,公路自行车
19038,清洁剂
19038,山地自行车
19038,水壶和水壶架
19038,水壶和水壶架
19039,车胎和内胎
19039,车胎和内胎
19040,公路自行车
19040,山地自行车
19040,水壶和水壶架
19040,水壶和水壶架
19041,车胎和内胎
19041,山地自行车
19041,公路自行车
19041,头盔
19042,头盔
19042,车胎和内胎
19042,车胎和内胎
19043,车胎和内胎
19044,清洁剂
19044,挡泥板
19045,车胎和内胎
19045,帽子
19045,头盔
19046,公路自行车
19046,山地自行车
19047,水壶和水壶架
19047,水壶和水壶架
19047,挡泥板
19047,头盔
19048,公路自行车
19048,山地自行车
19048,车胎和内胎
19049,水壶和水壶架
19049,水壶和水壶架
19049,公路自行车
19049,山地自行车
19049,骑行服
19049,头盔
19050,挡泥板
19050,头盔
19051,背心
19051,挡泥板
19051,山地自行车
19051,公路自行车
19052,车胎和内胎
19052,车胎和内胎
19052,山地自行车
19052,公路自行车
19053,车胎和内胎
19054,挡泥板
19055,袜子
19055,挡泥板
19055,水壶和水壶架
19055,水壶和水壶架
19056,车胎和内胎
19056,清洁剂
19056,水壶和水壶架
19057,公路自行车
19057,山地自行车
19057,车胎和内胎
19058,水壶和水壶架
19058,水壶和水壶架
19058,公路自行车
19058,山地自行车
19058,清洁剂
19059,挡泥板
19059,背心
19060,清洁剂
19060,挡泥板
19061,车胎和内胎
19061,车胎和内胎
19061,头盔
19062,车胎和内胎
19062,车胎和内胎
19062,水壶和水壶架
19062,水壶和水壶架
19062,头盔
19063,车胎和内胎
19063,车胎和内胎
19063,头盔
19064,车胎和内胎
19064,车胎和内胎
19064,车胎和内胎
19065,公路自行车
19065,山地自行车
19066,帽子
19066,骑行服
19066,挡泥板
19067,公路自行车
19067,背心
19067,挡泥板
19067,山地自行车
19068,头盔
19068,车胎和内胎
19068,车胎和内胎
19069,公路自行车
19069,山地自行车
19069,头盔
19070,水壶和水壶架
19070,公路自行车
19070,山地自行车
19071,骑行服
19071,挡泥板
19071,头盔
19071,车胎和内胎
19072,帽子
19072,头盔
19072,车胎和内胎
19073,挡泥板
19073,山地自行车
19073,公路自行车
19074,车胎和内胎
19074,车胎和内胎
19075,车胎和内胎
19075,车胎和内胎
19075,头盔
19076,车胎和内胎
19076,车胎和内胎
19076,公路自行车
19076,山地自行车
19076,头盔
19077,头盔
19077,车胎和内胎
19078,车胎和内胎
19078,车胎和内胎
19078,车胎和内胎
19079,车胎和内胎
19080,车胎和内胎
19080,车胎和内胎
19081,车胎和内胎
19081,车胎和内胎
19081,车胎和内胎
19082,头盔
19082,车胎和内胎
19083,公路自行车
19083,公路自行车
19084,头盔
19084,公路自行车
19084,公路自行车
19084,车胎和内胎
19084,车胎和内胎
19085,挡泥板
19085,骑行服
19085,车胎和内胎
19086,骑行服
19086,挡泥板
19086,车胎和内胎
19087,挡泥板
19087,水壶和水壶架
19087,水壶和水壶架
19087,清洁剂
19087,车胎和内胎
19088,车胎和内胎
19088,挡泥板
19089,公路自行车
19089,公路自行车
19089,头盔
19089,车胎和内胎
19089,车胎和内胎
19090,挡泥板
19090,头盔
19090,车胎和内胎
19091,挡泥板
19091,车胎和内胎
19092,骑行服
19092,挡泥板
19092,车胎和内胎
19093,水壶和水壶架
19093,水壶和水壶架
19093,公路自行车
19093,公路自行车
19094,公路自行车
19094,公路自行车
19095,公路自行车
19095,公路自行车
19095,头盔
19096,水袋背包
19096,水壶和水壶架
19096,水壶和水壶架
19096,公路自行车
19096,公路自行车
19097,挡泥板
19097,车胎和内胎
19098,骑行服
19098,挡泥板
19098,帽子
19098,头盔
19098,车胎和内胎
19099,清洁剂
19099,帽子
19099,公路自行车
19099,公路自行车
19100,水袋背包
19100,挡泥板
19100,车胎和内胎
19101,手套
19101,挡泥板
19101,帽子
19101,水壶和水壶架
19101,水壶和水壶架
19101,车胎和内胎
19101,车胎和内胎
19102,清洁剂
19102,公路自行车
19102,公路自行车
19103,清洁剂
19103,车胎和内胎
19103,车胎和内胎
19103,挡泥板
19104,头盔
19104,车胎和内胎
19104,车胎和内胎
19104,挡泥板
19104,袜子
19105,头盔
19105,公路自行车
19105,公路自行车
19106,帽子
19106,车胎和内胎
19106,车胎和内胎
19106,挡泥板
19107,短裤
19108,公路自行车
19109,车胎和内胎
19109,车胎和内胎
19109,公路自行车
19110,车胎和内胎
19110,车胎和内胎
19110,山地自行车
19110,头盔
19111,车胎和内胎
19111,车胎和内胎
19111,山地自行车
19111,水壶和水壶架
19111,水壶和水壶架
19112,车胎和内胎
19112,车胎和内胎
19112,公路自行车
19112,头盔
19113,公路自行车
19113,头盔
19113,车胎和内胎
19113,车胎和内胎
19114,公路自行车
19114,头盔
19115,短裤
19115,骑行服
19115,手套
19116,公路自行车
19116,帽子
19116,骑行服
19117,骑行服
19117,公路自行车
19118,公路自行车
19119,水壶和水壶架
19119,水壶和水壶架
19119,公路自行车
19119,骑行服
19120,公路自行车
19120,车胎和内胎
19120,车胎和内胎
19121,水壶和水壶架
19121,水壶和水壶架
19121,水袋背包
19121,挡泥板
19121,山地自行车
19122,水壶和水壶架
19122,水壶和水壶架
19122,山地自行车
19122,帽子
19123,公路自行车
19123,骑行服
19124,骑行服
19124,公路自行车
19125,公路自行车
19125,头盔
19126,短裤
19127,山地自行车
19127,水壶和水壶架
19127,水壶和水壶架
19128,水袋背包
19128,清洁剂
19128,山地自行车
19128,水壶和水壶架
19128,水壶和水壶架
19129,水壶和水壶架
19129,水壶和水壶架
19129,头盔
19129,山地自行车
19129,手套
19130,骑行服
19130,山地自行车
19130,头盔
19130,水壶和水壶架
19130,水壶和水壶架
19131,公路自行车
19131,手套
19132,短裤
19133,公路自行车
19134,短裤
19135,短裤
19136,短裤
19136,袜子
19137,公路自行车
19137,头盔
19138,短裤
19139,短裤
19140,车胎和内胎
19140,山地自行车
19141,山地自行车
19141,水壶和水壶架
19141,水壶和水壶架
19142,骑行服
19142,山地自行车
19143,清洁剂
19143,山地自行车
19143,车胎和内胎
19143,车胎和内胎
19143,车胎和内胎
19144,山地自行车
19144,水壶和水壶架
19144,水壶和水壶架
19144,头盔
19145,背心
19145,短裤
19146,公路自行车
19146,头盔
19146,车胎和内胎
19146,车胎和内胎
19147,头盔
19147,手套
19147,挡泥板
19147,水壶和水壶架
19147,水壶和水壶架
19147,车胎和内胎
19147,车胎和内胎
19147,车胎和内胎
19148,公路自行车
19148,骑行服
19149,短裤
19149,骑行服
19150,袜子
19150,挡泥板
19150,车胎和内胎
19150,车胎和内胎
19151,短裤
19152,短裤
19152,帽子
19153,短裤
19154,短裤
19155,短裤
19155,帽子
19156,公路自行车
19156,车胎和内胎
19156,车胎和内胎
19157,公路自行车
19158,公路自行车
19158,头盔
19159,公路自行车
19160,骑行服
19160,帽子
19160,公路自行车
19161,水壶和水壶架
19161,水壶和水壶架
19161,清洁剂
19161,挡泥板
19161,山地自行车
19162,山地自行车
19162,帽子
19162,水壶和水壶架
19162,水壶和水壶架
19163,山地自行车
19164,车胎和内胎
19164,车胎和内胎
19164,山地自行车
19164,头盔
19165,水壶和水壶架
19165,水壶和水壶架
19165,山地自行车
19165,骑行服
19166,短裤
19167,公路自行车
19168,短裤
19168,骑行服
19169,骑行服
19169,公路自行车
19170,公路自行车
19170,车胎和内胎
19170,车胎和内胎
19170,车胎和内胎
19171,骑行服
19171,公路自行车
19172,公路自行车
19172,山地自行车
19172,帽子
19172,头盔
19173,山地自行车
19173,骑行服
19173,公路自行车
19174,公路自行车
19174,公路自行车
19175,车胎和内胎
19176,头盔
19176,车胎和内胎
19176,车胎和内胎
19177,头盔
19177,车胎和内胎
19178,车胎和内胎
19179,清洁剂
19179,水壶和水壶架
19180,水壶和水壶架
19180,头盔
19181,公路自行车
19181,公路自行车
19181,头盔
19182,水壶和水壶架
19182,头盔
19183,帽子
19183,水壶和水壶架
19183,头盔
19184,车胎和内胎
19185,骑行服
19185,水壶和水壶架
19186,公路自行车
19186,山地自行车
19186,挡泥板
19187,挂架
19187,车胎和内胎
19187,车胎和内胎
19188,公路自行车
19188,公路自行车
19188,车胎和内胎
19188,车胎和内胎
19188,车胎和内胎
19189,手套
19189,水壶和水壶架
19190,车胎和内胎
19190,车胎和内胎
19191,骑行服
19191,车胎和内胎
19192,公路自行车
19192,山地自行车
19192,挂架
19192,挡泥板
19193,水壶和水壶架
19193,水壶和水壶架
19193,公路自行车
19193,山地自行车
19193,骑行服
19194,车胎和内胎
19194,车胎和内胎
19194,车胎和内胎
19194,山地自行车
19194,公路自行车
19195,水壶和水壶架
19195,水壶和水壶架
19195,山地自行车
19195,挡泥板
19195,头盔
19195,公路自行车
19196,手套
19196,旅行自行车
19196,骑行服
19196,公路自行车
19196,山地自行车
19196,帽子
19196,头盔
19197,公路自行车
19197,手套
19197,山地自行车
19197,水壶和水壶架
19197,水壶和水壶架
19197,旅行自行车
19197,头盔
19198,头盔
19198,公路自行车
19199,公路自行车
19199,水壶和水壶架
19199,水壶和水壶架
19200,骑行服
19200,挡泥板
19200,车胎和内胎
19200,车胎和内胎
19200,车胎和内胎
19201,公路自行车
19202,骑行服
19202,公路自行车
19203,公路自行车
19204,公路自行车
19205,旅行自行车
19205,头盔
19206,公路自行车
19206,水壶和水壶架
19206,水壶和水壶架
19207,旅行自行车
19207,头盔
19207,水壶和水壶架
19207,水壶和水壶架
19208,水壶和水壶架
19208,袜子
19208,骑行服
19208,头盔
19209,公路自行车
19209,头盔
19210,水壶和水壶架
19211,公路自行车
19212,骑行服
19212,公路自行车
19213,公路自行车
19213,头盔
19214,水壶和水壶架
19215,水壶和水壶架
19215,水袋背包
19215,背心
19216,骑行服
19216,水壶和水壶架
19217,水袋背包
19217,挡泥板
19217,头盔
19217,水壶和水壶架
19217,水壶和水壶架
19217,车胎和内胎
19217,车胎和内胎
19217,车胎和内胎
19218,短裤
19218,骑行服
19218,帽子
19219,短裤
19219,袜子
19220,袜子
19220,挡泥板
19220,车胎和内胎
19220,车胎和内胎
19220,车胎和内胎
19220,车胎和内胎
19220,车胎和内胎
19220,车胎和内胎
19221,水袋背包
19221,水壶和水壶架
19222,水壶和水壶架
19222,骑行服
19223,挡泥板
19223,车胎和内胎
19223,车胎和内胎
19223,车胎和内胎
19223,车胎和内胎
19223,车胎和内胎
19224,自行车支架
19224,手套
19224,骑行服
19224,挡泥板
19224,头盔
19224,车胎和内胎
19224,车胎和内胎
19224,车胎和内胎
19224,车胎和内胎
19225,背心
19225,公路自行车
19225,头盔
19226,短裤
19226,骑行服
19227,短裤
19228,短裤
19228,骑行服
19229,短裤
19229,骑行服
19230,短裤
19230,帽子
19231,短裤
19232,挡泥板
19232,袜子
19232,车胎和内胎
19233,短裤
19234,短裤
19234,骑行服
19235,短裤
19235,骑行服
19236,短裤
19236,骑行服
19237,短裤
19238,短裤
19239,短裤
19239,帽子
19240,公路自行车
19240,头盔
19241,手套
19241,短裤
19241,骑行服
19242,短裤
19243,短裤
19244,背心
19244,短裤
19245,短裤
19245,骑行服
19246,短裤
19247,车胎和内胎
19248,挂架
19248,车胎和内胎
19248,车胎和内胎
19249,头盔
19249,车胎和内胎
19249,车胎和内胎
19250,车胎和内胎
19250,车胎和内胎
19250,车胎和内胎
19251,车胎和内胎
19251,车胎和内胎
19252,水袋背包
19252,水壶和水壶架
19252,头盔
19253,公路自行车
19253,山地自行车
19254,公路自行车
19254,公路自行车
19255,公路自行车
19255,公路自行车
19256,公路自行车
19256,公路自行车
19256,头盔
19257,公路自行车
19257,手套
19257,水壶和水壶架
19257,水壶和水壶架
19257,公路自行车
19258,山地自行车
19258,帽子
19258,公路自行车
19259,车胎和内胎
19259,车胎和内胎
19260,公路自行车
19260,山地自行车
19260,车胎和内胎
19260,车胎和内胎
19261,骑行服
19261,车胎和内胎
19261,车胎和内胎
19262,车胎和内胎
19263,公路自行车
19263,山地自行车
19263,挡泥板
19264,水壶和水壶架
19264,水壶和水壶架
19264,公路自行车
19264,公路自行车
19265,车胎和内胎
19265,车胎和内胎
19265,车胎和内胎
19266,车胎和内胎
19266,车胎和内胎
19266,车胎和内胎
19267,车胎和内胎
19267,车胎和内胎
19267,车胎和内胎
19268,车胎和内胎
19268,车胎和内胎
19269,公路自行车
19269,公路自行车
19270,公路自行车
19270,公路自行车
19270,袜子
19271,头盔
19271,公路自行车
19271,公路自行车
19272,帽子
19272,水壶和水壶架
19273,水壶和水壶架
19273,头盔
19274,公路自行车
19274,公路自行车
19275,水壶和水壶架
19275,帽子
19276,车胎和内胎
19276,车胎和内胎
19276,公路自行车
19276,公路自行车
19276,头盔
19277,水壶和水壶架
19277,头盔
19278,公路自行车
19278,山地自行车
19278,头盔
19279,头盔
19279,车胎和内胎
19279,车胎和内胎
